"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/2/2008 9:46:38 PM","12","140","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/2/2008 9:46:38 PM","13","140","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/9/2008 9:41:25 PM","01","160","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/9/2008 9:41:28 PM","02","160","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/9/2008 9:41:30 PM","03","160","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/9/2008 9:41:34 PM","04","160","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/7/2008 9:16:56 AM","A1","100","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/7/2008 9:16:58 AM","A2","100","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/7/2008 9:17:00 AM","A3","100","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/7/2008 9:17:01 AM","A3","100","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/7/2008 9:17:03 AM","A4","100","","","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/8/2007 1:17:00 PM","NA","0","LEMHIR","10/8/2007 2:00:00 PM","1"
"3D9.1BF25BFDDD","Chinook","Wild Fish or Natural Production","Recapture","Trap or Weir","LEMHIW","10/7/2007 12:58:00 PM","NA","0","LEMHIW","10/7/2007 3:00:00 PM","1"
"3D9.1BF25BFE60","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/26/2007 10:26:00 AM","NA","0","LEMHIR","6/26/2007 12:00:00 PM","1"
"3D9.1BF25BFE60","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","9/8/2007 10:54:00 AM","NA","0","LEMHIR","9/8/2007 10:55:00 AM","1"
"3D9.1BF25C113A","Chinook","Wild Fish or Natural Production","Mark","Trap or Weir","LEMHIW","10/5/2007 9:32:00 AM","NA","0","LEMHIW","10/5/2007 11:45:00 AM","1"
"3D9.1BF25C113A","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/10/2007 12:35:00 PM","NA","0","LEMHIR","10/10/2007 1:15:00 PM","1"
"3D9.1BF25C15A3","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/26/2007 10:26:00 AM","NA","0","LEMHIR","6/26/2007 12:00:00 PM","1"
"3D9.1BF25C15A3","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","9/12/2007 10:03:00 AM","NA","0","LEMHIR","9/12/2007 11:30:00 AM","1"
"3D9.1BF25C15A3","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","9/13/2007 9:32:00 AM","NA","0","LEMHIR","9/13/2007 10:55:00 AM","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Mark","Trap or Weir","LEMHIW","10/6/2007 9:17:00 AM","NA","0","LEMHIW","10/6/2007 11:00:00 AM","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/6/2008 9:12:34 PM","A1","140","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/6/2008 9:12:34 PM","A2","140","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/6/2008 9:12:34 PM","A3","140","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/6/2008 9:12:34 PM","A4","140","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/6/2008 9:12:37 PM","11","140","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/6/2008 9:12:38 PM","12","140","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/6/2008 9:12:38 PM","13","140","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:35:47 PM","01","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:35:49 PM","02","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:35:50 PM","02","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:35:52 PM","03","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:35:54 PM","04","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:05 PM","A1","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:05 PM","A2","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:06 PM","A3","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:06 PM","A4","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:09 PM","81","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:09 PM","82","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:10 PM","83","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/15/2008 10:37:10 PM","84","160","","","1"
"3D9.1BF25C1869","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/8/2007 1:17:00 PM","NA","0","LEMHIR","10/8/2007 2:00:00 PM","1"
"3D9.1BF25C19C5","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/26/2007 10:26:00 AM","NA","0","LEMHIR","6/26/2007 12:00:00 PM","1"
"3D9.1BF25C19C5","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/5/2007 2:50:00 PM","NA","0","LEMHIR","10/5/2007 4:20:00 PM","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Mark","Trap or Weir","LEMHIW","10/6/2007 9:17:00 AM","NA","0","LEMHIW","10/6/2007 11:00:00 AM","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/28/2008 3:57:46 PM","B1","140","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/28/2008 3:57:46 PM","B2","140","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/28/2008 3:58:52 PM","C1","140","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/28/2008 3:58:53 PM","C2","140","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/28/2008 3:58:55 PM","91","140","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/28/2008 3:58:55 PM","92","140","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:27:38 PM","01","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:27:42 PM","02","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:27:44 PM","03","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:27:47 PM","04","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:14 PM","A1","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:14 PM","A2","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:15 PM","A3","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:15 PM","A4","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:24 PM","C1","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:25 PM","C2","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:25 PM","C3","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:51 PM","91","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:51 PM","92","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/8/2008 7:41:52 PM","93","160","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 12:54:28 PM","12","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:25:25 PM","0F","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:25:31 PM","0D","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:25:37 PM","0B","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:31:31 PM","09","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:33:29 PM","07","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:35:32 PM","05","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:35:37 PM","03","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:35:38 PM","03","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","6/6/2010 1:37:13 PM","01","110","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","6/6/2010 2:07:47 PM","04","100","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","6/6/2010 2:09:41 PM","03","100","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","6/6/2010 2:12:28 PM","02","100","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","6/6/2010 2:13:34 PM","01","100","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","6/6/2010 2:13:35 PM","01","100","","","1"
"3D9.1BF25C1AAB","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/8/2007 1:17:00 PM","NA","0","LEMHIR","10/8/2007 2:00:00 PM","1"
"3D9.1BF25C1BFA","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/26/2007 10:26:00 AM","NA","0","LEMHIR","6/26/2007 12:00:00 PM","1"
"3D9.1BF25C1BFA","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","11/15/2007 9:43:00 AM","NA","0","LEMHIR","11/15/2007 10:35:00 AM","1"
"3D9.1BF25C1C8D","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/26/2007 10:26:00 AM","NA","0","LEMHIR","6/26/2007 12:00:00 PM","1"
"3D9.1BF25C1C8D","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/28/2007 3:49:00 PM","NA","0","LEMHIR","10/28/2007 4:16:00 PM","1"
"3D9.1BF25C1D35","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/26/2007 10:26:00 AM","NA","0","LEMHIR","6/26/2007 12:00:00 PM","1"
"3D9.1BF25C1D35","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/22/2007 3:41:00 PM","NA","0","LEMHIR","10/22/2007 4:00:00 PM","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Mark","Trap or Weir","LEMHIW","10/4/2007 1:06:00 PM","NA","0","LEMHIW","10/4/2007 3:35:00 PM","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/3/2008 9:29:35 PM","B1","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/3/2008 9:29:35 PM","B2","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/3/2008 9:29:35 PM","B3","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/3/2008 9:29:35 PM","B4","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/3/2008 9:29:38 PM","21","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/3/2008 9:29:38 PM","22","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/3/2008 9:29:38 PM","23","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/30/2008 3:56:21 AM","B1","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/30/2008 3:56:21 AM","B2","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/30/2008 3:56:45 AM","C1","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/30/2008 3:56:45 AM","C2","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/30/2008 3:56:47 AM","91","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/30/2008 3:56:47 AM","92","140","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/10/2008 5:11:45 AM","01","160","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/10/2008 5:11:49 AM","02","160","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/10/2008 5:11:51 AM","03","160","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/10/2008 5:11:55 AM","04","160","","","1"
"3D9.1BF25C1ED4","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/5/2007 2:50:00 PM","NA","0","LEMHIR","10/5/2007 4:20:00 PM","1"
"3D9.1BF25C3AED","Chinook","Wild Fish or Natural Production","Mark","Trap or Weir","LEMHIW","10/4/2007 1:06:00 PM","NA","0","LEMHIW","10/4/2007 3:35:00 PM","1"
"3D9.1BF25C3AED","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/11/2007 1:47:00 PM","NA","0","LEMHIR","10/11/2007 2:15:00 PM","1"
"3D9.1BF25C3AED","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/12/2007 8:46:00 AM","NA","0","LEMHIR","10/12/2007 4:00:00 PM","1"
"3D9.1BF25C50C3","Chinook","Wild Fish or Natural Production","Mark","Trap or Weir","LEMHIW","10/5/2007 9:32:00 AM","NA","0","LEMHIW","10/5/2007 11:45:00 AM","1"
"3D9.1BF25C50C3","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/6/2007 2:37:00 PM","NA","0","LEMHIR","10/6/2007 3:25:00 PM","1"
"3D9.1BF25C5868","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/26/2007 10:26:00 AM","NA","0","LEMHIR","6/26/2007 12:00:00 PM","1"
"3D9.1BF25C5868","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","3/26/2008 9:56:00 AM","NA","0","LEMHIR","3/26/2008 10:17:00 AM","1"
"3D9.1BF25C62BD","Chinook","Wild Fish or Natural Production","Mark","Trap or Weir","LEMHIW","10/3/2007 3:03:00 PM","NA","0","LEMHIW","10/3/2007 3:03:00 PM","1"
"3D9.1BF25C62BD","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/4/2007 4:55:00 PM","NA","0","LEMHIR","10/4/2007 6:21:00 PM","1"
"3D9.1C2C2A3BE5","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","10/4/2007 4:55:00 PM","NA","0","LEMHIR","10/4/2007 6:21:00 PM","1"
"3D9.1C2C2A4010","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","11/8/2007 10:23:00 AM","NA","0","LEMHIR","11/8/2007 10:34:00 AM","1"
"3D9.1C2C2A4010","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/13/2008 8:47:50 AM","A1","140","","","1"
"3D9.1C2C2A4010","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/13/2008 8:47:51 AM","A2","140","","","1"
"3D9.1C2C2A4010","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/13/2008 8:48:07 AM","C1","140","","","1"
"3D9.1C2C2A4010","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/13/2008 8:48:07 AM","C2","140","","","1"
"3D9.1C2C2A4010","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/13/2008 8:48:09 AM","91","140","","","1"
"3D9.1C2C2A4010","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/13/2008 8:48:10 AM","92","140","","","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","5/1/2008 3:35:00 PM","NA","0","LEMHIR","5/1/2008 4:08:00 PM","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/18/2008 10:04:58 PM","B1","140","","","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/18/2008 10:04:59 PM","B2","140","","","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/18/2008 10:04:59 PM","B3","140","","","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/18/2008 10:04:59 PM","B4","140","","","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/18/2008 10:05:02 PM","21","140","","","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/18/2008 10:05:02 PM","22","140","","","1"
"3D9.1C2C2A43AF","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/18/2008 10:05:02 PM","23","140","","","1"
"3D9.1C2C2A62CE","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","10/1/2007 9:48:00 AM","NA","0","HAYDNC","10/1/2007 10:00:00 AM","1"
"3D9.1C2C2A62CE","Chinook","Wild Fish or Natural Production","Recapture","River","HAYDNC","10/2/2007 9:30:00 AM","NA","0","HAYDNC","10/2/2007 9:30:00 AM","1"
"3D9.1C2C2A62CE","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/4/2007 4:55:00 PM","NA","0","LEMHIR","10/4/2007 6:21:00 PM","1"
"3D9.1C2C2A63D4","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","4/9/2008 1:52:00 PM","NA","0","LEMHIR","4/9/2008 2:15:00 PM","1"
"3D9.1C2C2A63D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2008 2:53:26 PM","01","160","","","1"
"3D9.1C2C2A63D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2008 2:53:29 PM","02","160","","","1"
"3D9.1C2C2A63D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2008 2:53:31 PM","03","160","","","1"
"3D9.1C2C2A63D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2008 2:53:35 PM","04","160","","","1"
