"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:16:17 AM","B2","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:16:17 AM","B3","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:16:17 AM","B4","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:16:21 AM","41","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:16:21 AM","42","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:16:21 AM","43","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:56:39 AM","91","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:56:39 AM","92","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","5/1/2011 8:56:39 AM","93","150","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:31:37 PM","01","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:31:40 PM","02","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:31:42 PM","03","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:31:45 PM","04","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:28 PM","A1","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:28 PM","A2","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:29 PM","A3","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:29 PM","A4","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:39 PM","C1","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:39 PM","C2","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:39 PM","C3","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:32:39 PM","C4","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:33:05 PM","91","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:33:05 PM","92","160","","","1"
"3D9.1BF16B94D4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/4/2011 10:33:06 PM","93","160","","","1"
"3D9.1BF16B9793","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 10:28:11 AM","01","150","","","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 10:28:14 AM","02","150","","","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 10:28:17 AM","03","150","","","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 10:28:19 AM","04","150","","","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/27/2011 6:13:33 PM","01","150","","","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/27/2011 6:13:35 PM","02","150","","","1"
"3D9.1BF16B9B07","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/27/2011 6:13:37 PM","03","150","","","1"
"3D9.1BF16B9B22","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF16B9D01","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF16B9F38","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/24/2011 1:18:27 PM","01","150","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/24/2011 1:18:29 PM","02","150","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/24/2011 1:18:32 PM","03","150","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/24/2011 1:18:34 PM","04","150","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/11/2011 6:00:34 AM","A1","140","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/11/2011 6:00:34 AM","A2","140","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/11/2011 6:00:40 AM","11","140","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/11/2011 6:00:41 AM","12","140","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/11/2011 6:00:47 AM","81","140","","","1"
"3D9.1BF16BA1C7","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/11/2011 6:00:47 AM","82","140","","","1"
"3D9.1BF16BA223","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/3/2010 8:29:00 AM","NA","0","LEMHIR","9/3/2010 9:31:00 AM","1"
"3D9.1BF16BA2B5","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/3/2010 8:29:00 AM","NA","0","LEMHIR","9/3/2010 9:31:00 AM","1"
"3D9.1BF16BA768","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF16BAC35","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF16BB048","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF16BBACB","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/22/2011 1:43:17 PM","02","150","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/22/2011 1:43:20 PM","03","150","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/22/2011 1:43:23 PM","04","150","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/25/2011 5:20:41 AM","03","150","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/25/2011 5:20:43 AM","04","150","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/29/2011 11:12:57 AM","01","160","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/29/2011 11:13:01 AM","02","160","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/29/2011 11:13:03 AM","03","160","","","1"
"3D9.1BF16BDFDA","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/29/2011 11:13:07 AM","04","160","","","1"
"3D9.1BF16BF4F6","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF16BFEA0","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF178D607","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF178D84D","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF178E57F","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/4/2010 8:46:00 AM","NA","0","LEMHIR","9/4/2010 9:22:00 AM","1"
"3D9.1BF178F451","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF178F451","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","9/8/2010 7:40:00 AM","NA","0","LEMHIR","9/8/2010 8:14:00 AM","1"
"3D9.1BF178F4F7","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF178F4F7","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF178F520","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/4/2010 8:46:00 AM","NA","0","LEMHIR","9/4/2010 9:22:00 AM","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/6/2011 9:05:12 PM","01","150","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/6/2011 9:05:14 PM","02","150","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/6/2011 9:05:18 PM","03","150","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/6/2011 9:05:20 PM","04","150","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","3/31/2011 5:11:46 AM","A1","140","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","3/31/2011 5:11:46 AM","A2","140","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","3/31/2011 5:11:53 AM","11","140","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","3/31/2011 5:11:54 AM","12","140","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","3/31/2011 5:11:59 AM","81","140","","","1"
"3D9.1BF178FF5C","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","3/31/2011 5:12:00 AM","82","140","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:42:36 PM","01","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:42:39 PM","02","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:42:41 PM","03","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:42:45 PM","04","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:44:33 PM","B1","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:44:33 PM","B2","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:44:34 PM","B3","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:44:34 PM","B4","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:44:46 PM","D1","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:44:47 PM","D3","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:44:47 PM","D4","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:45:43 PM","81","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:45:43 PM","82","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:45:44 PM","83","160","","","1"
"3D9.1BF178FF5E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","4/28/2011 12:45:44 PM","84","160","","","1"
"3D9.1BF178FF5F","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF179015C","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF17908CA","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF1790BD6","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/6/2010 11:00:00 AM","NA","0","LEMHIR","9/6/2010 11:29:00 AM","1"
"3D9.1BF1791251","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/12/2011 12:51:08 PM","01","150","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/12/2011 12:51:10 PM","02","150","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/12/2011 12:51:14 PM","03","150","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/12/2011 12:51:16 PM","04","150","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:04:07 PM","01","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:04:09 PM","02","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:04:12 PM","03","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:04:14 PM","04","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:27 PM","A1","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:28 PM","A2","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:28 PM","A3","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:28 PM","A4","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:31 PM","81","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:31 PM","82","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:32 PM","83","160","","","1"
"3D9.1BF1794187","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","4/27/2011 8:05:32 PM","84","160","","","1"
"3D9.1BF1794AFA","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF1794AFA","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","9/8/2010 7:40:00 AM","NA","0","LEMHIR","9/8/2010 8:14:00 AM","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/7/2010 8:47:00 AM","NA","0","LEMHIR","9/7/2010 9:51:00 AM","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 2:49:42 AM","01","150","","","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 2:49:43 AM","02","150","","","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 2:49:47 AM","03","150","","","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/25/2011 2:49:49 AM","04","150","","","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/26/2011 8:46:07 PM","01","150","","","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/26/2011 8:46:11 PM","03","150","","","1"
"3D9.1BF1799298","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/26/2011 8:46:13 PM","04","150","","","1"
"3D9.1BF17992A1","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/4/2010 8:46:00 AM","NA","0","LEMHIR","9/4/2010 9:22:00 AM","1"
"3D9.1BF1799C04","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","9/4/2010 8:46:00 AM","NA","0","LEMHIR","9/4/2010 9:22:00 AM","1"
"3D9.1BF1799C04","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/14/2011 8:32:41 AM","01","150","","","1"
